content,score,date,brand,가격,세정력/거품,향기,트러블/진정,배송/서비스/고객대응,탈모 효과 및 쿨링감,머릿결*
배송빠르네요 써보고 또 남기겠습니다.,5,23.09.03.,라보에이치,,,,,1.0,,
거품도 잘나고 좋아요~근데 머리가 덜 빠지는지는…?,5,23.08.23.,라보에이치,,1.0,,,,,
추천받아서 써봤는데 기름도 잘 안끼고 향도 산뜻하니 넘 좋네요 정착할 것 같아요 임신하고 머리에 기름기가 잘 끼는 느낌이었는데 대만족입니다,5,23.08.31.,라보에이치,,1.0,1.0,,,,
아직 별로 안써봐서 모르지만 우선 예민한 피부에 자극없어서 좋아요 ㅎㅎ 배송도 빠르게 왔어요!,5,23.08.19.,라보에이치,,,,1.0,,,
일단 머리 감고 나면 두피가 매우 시원해지고 진정되는 느낌입니다. 따로 트리트먼트를 하지 않고 이 상품만 쓰는데도 머리카락이 부들거리고 좋네요,5,23.08.28.,라보에이치,,,,1.0,,,1.0
일주일넘게 쓰고있습니다. 두피트러블은 안나는것보니 샴푸가 잘 맞는것같습니다.,5,23.09.07.,라보에이치,,,,1.0,,,
머릿결도 푸석하지않고 두피뽀루지도 나지 않지만 빠지는 수가 줄어들지는 않는거 같아요.,5,23.08.18.,라보에이치,,,,,,,1.0
탈모샴푸 여러가지 쓰는데 라보에이치가 젤 개운해요 향도 좋고 계속 쓸듯 해요,5,23.08.19.,라보에이치,,,1.0,,,,
배송도 빠르고 좋습니다,5,23.08.29.,라보에이치,,,,,1.0,,
남편이 좋다네요 샴푸를 하루에 두번씩하는데 다른 샴푸쓸때는 두피도 가려워하고등등 좋은샴푸 사내라고 하더니 이 샴푸 이후에는 전혀 그렇지 않고 좋다고 하더라구요 잘 맞는가봐요~,5,23.08.20.,라보에이치,,,,1.0,,,
자극 없고 순해서 좋습니다. 탈모방지효과는 꾸준히 사용해봐야 알거같습니다.,5,23.08.28.,라보에이치,,,,1.0,,,
요새 다이어트하면서 두피도 건조해지고 멀도많이빠지는데 진짜확실히 이거사용하구나서 덜빠져요!!! 탈모샴푸여러개사용해봤는데 만족입ㄴ다😆,5,23.08.06.,라보에이치,,,,1.0,,1.0,
향이 시원하고 멘솔  세정력이 좋은 것 같아요  샴푸만 이걸로 써서 탈모 방지는 모르겠어요~,5,23.09.04.,라보에이치,,1.0,1.0,,,,
배송이빠르네요 맨족합니다.,5,23.09.07.,라보에이치,,,,,1.0,,
나쁘지 않습니다! 가성비 좋게 잘 샀네용 캬캬,5,23.08.31.,라보에이치,1.0,,,,,,
아빠가 머리안빠진다고 너무 좋아하네요,5,23.08.15.,라보에이치,,,,,,1.0,
평소 두피 가려움이 있어서 이 샴푸 저 샴푸 많이 써봐도 마찬가지였는데 라보에이치 한 번 사용해보니 가려움이 확실히 없어요. 넘 속시원하네요. 계속 효과있음 정착하려구요~~^^,5,23.08.19.,라보에이치,,,,1.0,,,
처음써봤는데 시원하네요 다만 항은 제 스타일이 아니라서 아쉽 ㅠㅠ,5,23.08.02.,라보에이치,,,0.0,,,,
세정력 좋음  나에게 맞는 샴푸는 해드앤숄더뿐이라 생각했는데 아저씨같아서 영 사기 싫어서 몸뒤틀던중에 광명찾아준템 근데 멘솔이 강해서 눈이 좀 시릴때가 있음  하지만 아침에 감아도 저녁에 떡지는 나에게 다음날까지 보송한 두피를 선사해주는 귀한 템,5,23.08.14.,라보에이치,,,,1.0,,,
효능은 잘 모르겠지만 향 좋아요. 씻기는 것도 좋음,5,23.08.05.,라보에이치,,1.0,1.0,,,,
자극없고 잘 씻겨 나가고 좋네요,5,23.09.02.,라보에이치,,1.0,,1.0,,,
거품도 잘나고 샴푸를 하면 제대로 머리가 감기는 느낌이라 좋네요,5,23.08.27.,라보에이치,,1.0,,,,,
두피도 시원해지고 거품도 잘 나서 계속 사용하고 있어요,5,23.08.09.,라보에이치,,1.0,,1.0,,,
사용감이부드러워요 세정력 좋고 효과는 더 써봐야겠어요,5,23.08.10.,라보에이치,,1.0,,,,,
탈모샴푸 몇개 써봣는데...사용한것 중에 제일 만족스럽습니다. 기분탓인가...샴푸하고 머리 말리면 모발이 좀 더 풍성한 느낌도 들고. 세정력도 적당해서 감구나서 머리가 간지럽거나 그러지 안아서 좋아요,5,23.08.06.,라보에이치,,1.0,,1.0,,1.0,
두피 시원한감이 있는거같아요..그리고 머리가 조금 덜 빠지는 기분은 들어요.더 꾸준하게 사용해 볼께요.,5,23.07.28.,라보에이치,,,,1.0,,1.0,
빠른배송감사합니다.,5,23.08.11.,라보에이치,,,,,1.0,,
좀 건조한듯 하지만 두피는 튼튼해지는 느낌이 살짝 드네용,5,23.08.25.,라보에이치,,,,,,,
향이 아주 좋습니다,5,23.08.29.,라보에이치,,,1.0,,,,
여러탈모샴푸 사용했는데 최근 가장 만족입니다,5,23.08.23.,라보에이치,,,,,,1.0,
순하고 허브향이고 탈모는 아직 모르겠어요,5,23.08.06.,라보에이치,,,,1.0,,,
순하고 거품 풍성해요,5,23.08.04.,라보에이치,,1.0,,1.0,,,
사용하면 두피 쿨링감 있어서 조아요 가격도 저렴해서 만족합니당,5,23.08.09.,라보에이치,1.0,,,1.0,,,
일단 좀더 써봐야겠지만 좀 뻣뻣해지는 느낌이 있네요ㅜ,5,23.08.02.,라보에이치,,,,,,,1.0
거품도 많이 나고 잘 사용하고 있어요,5,23.08.01.,라보에이치,,1.0,,,,,
쓰던거예요. 탈모샴푸인데 거품 잘 나고 시원해서 좋아요. 배송 아주 빠르네요!!,5,23.07.19.,라보에이치,,1.0,,,1.0,,
순하고 거품도잘나고 아직까지는 만족하고 사용중이예요,5,23.08.17.,라보에이치,,1.0,,1.0,,,
다른거 쓰다가 이게 더 개운한거 같아서 다시 돌아왔음다,5,23.08.21.,라보에이치,,,,,,1.0,
후기좋아서 주문해봤는데 확실히 좋네여 샴푸 바꾸면 각질일어나는데 그런것도 아직까진없고 머리감을때 빠지는게 확실히 덜빠져여,5,23.08.11.,라보에이치,,,,1.0,,1.0,
다른샴푸쓰다 돌아오네요. 이 샴푸쓰면 뽀루지는 안나요. 그리고 머리결도 다른 두피샴푸보단 덜 뻣뻣하고 감으면 시원해요.,5,23.07.17.,라보에이치,,1.0,,1.0,,,1.0
블랑쉬보다 이 제품이 두피가 더 시원한 느낌이 있네요,5,23.07.31.,라보에이치,,,,1.0,,,
쿨링감이 있어서 좋아요,5,23.08.21.,라보에이치,,,,,,1.0,
잘 쓰고 있어요. 자극적이지 않고 세정도 잘 됩니다.,5,23.07.23.,라보에이치,,1.0,,1.0,,,
계속 사용하다보면 성능이 떨어지는 경우가 있는데~ 라보에이치는 그런게 없어서 좋아요. 그냥 동일 합니다.  처음에 사용한것처럼~ 순하면서 잘 세척되면서 ~ 아주 좋아요~,5,23.07.27.,라보에이치,,1.0,,1.0,,,
배송빨라서 조아뇨 ㅎㅎ,5,23.08.02.,라보에이치,,,,,1.0,,
무형이라ㅜ향수랑 냄새가 섞이지 않아좋규 거품이 풍성해서 개운해요,5,23.08.07.,라보에이치,,1.0,,,,1.0,
거품도 적당하고 좋아요,5,23.07.27.,라보에이치,,1.0,,,,1.0,
머리 감을때 시원하고 거품도 잘나서 좋아요!,5,23.07.24.,라보에이치,,1.0,,,,,
지루성두피염인데 이거쓰고 많이 좋아졌어요,5,23.08.11.,라보에이치,,,,1.0,,,
기름이 덜생기고 덜 가려워용,5,23.07.29.,라보에이치,,1.0,,1.0,,,
머리속이 시~원 해집니다 세정력좋고 깔끔하네요,5,23.07.23.,라보에이치,,1.0,,,,,
한달동안 사용하면서 맨솔이라 머리도 시원하고 잘 안빠지는 느낌이 있네요,5,23.08.08.,라보에이치,,,,,,1.0,
빠르게 왔네요 값도 싸고.. 굿,5,23.08.09.,라보에이치,1.0,,,,1.0,,
거품잘나고 적당한 세정력입니다 탈모는 믿고사용중입니다,5,23.07.19.,라보에이치,,1.0,,,,1.0,
굿굿좋아요 잘쓰겠습니다 머리안빠져요,5,23.07.20.,라보에이치,,,,,,1.0,
빠른배송 감사합니다.,5,23.08.14.,라보에이치,,,,,1.0,,
박하?향이라 더 개운하게 씻겨진 느낌,5,23.07.19.,라보에이치,,1.0,,,,,
첨 써봤는데 괜찮은듯!! 탈모방지효과는 더 써보고 남길게요,5,23.08.07.,라보에이치,,,,,,,
한달째 사용해보니  효과가 나타나는거 같아요. 꾸준히 사용하려구요,5,23.07.12.,라보에이치,,,,,,1.0,
시원해서 좋아요 여름에 사용하기에 좋습니다 탈모완화는 잘 모르겟네요,5,23.07.11.,라보에이치,,,,,,,
무난한데 금방기름지는 느낌이에요,5,23.07.22.,라보에이치,,,,,,,
늘 쓰고 있는 제품입니다.  다른 샴푸에 비해 볼륨감이 살아나서 만족합니다.,5,23.07.06.,라보에이치,,,,,,,1.0
우선 시원한 느낌 샴푸 후 개운한 느낌이 좋아요,5,23.08.08.,라보에이치,,1.0,,,,,
두피시원하고 개운해요.조금 더 사용해봐야 것 같은데 탈모는 조금 덜한듯 합니다,5,23.07.31.,라보에이치,,,,1.0,,,
배송 엄청 빠르시네요 가격도 싸고 잘 쓰겠습니다.,5,23.07.17.,라보에이치,1.0,,,,1.0,,
거품도 풍성하고 좋아요!,5,23.08.08.,라보에이치,,1.0,,,,,
배송 아쥬 빨라요 감사합니다,5,23.08.09.,라보에이치,,,,,1.0,,
지성 피부에 머리도 많이 빠지는데 쓰고 많이 좋아졌어요,5,23.07.15.,라보에이치,,,,,,1.0,
가성비좋습니다 ㅎㅎ,5,23.08.11.,라보에이치,1.0,,,,,,
평이 좋아서 주문해봤는데 괜찮아요. 기ㅡㅁ을 때 시원한 기분이 들고 감고 나서 뻣뻣함이 없어서 좋아요.,5,23.07.26.,라보에이치,,1.0,,,,,1.0
머리카락 많이 안빠지고 기름진것도 없구요.,5,23.08.06.,라보에이치,,1.0,,,,1.0,
원래 쓰던거라서 주문했어요 안빠지기보단 들빠지는 느낌이에요,5,23.07.10.,라보에이치,,,,,,,
배송이 엄청빨라서 좋습니다!,5,23.07.19.,라보에이치,,,,,1.0,,
거품도 잘나고 시원해서 만족하며 쓰고있어요,5,23.08.01.,라보에이치,,1.0,,,,,
부드러워서 쓰기 좋아요,5,23.07.16.,라보에이치,,,,,,,1.0
배송도 빠르고 좋아요,5,23.08.05.,라보에이치,,,,,1.0,,
쿨링느낌은있눈데 쎄진않고 순한편이에여 ㅎㅎ 향은 거의 민트향이지만 쓰고나서 트리트먼트 해주면 조아요 ㅎㅎ열씨미 쓰는즁 ㅎㅎ,5,23.06.21.,라보에이치,,,,1.0,,,
배송도 빠르고 좋아요!,5,23.07.16.,라보에이치,,,,,1.0,,
요즘 땀을 많이 흘려서 다시 찾게 되었네요. 라보에이치 샴푸로 감고 나면 두피도 깔끔해지는 느낌이고 머리카락도 덜 빠지는 것 같아요.,5,23.06.29.,라보에이치,,,,1.0,,1.0,
확실히 머리빠짐이 덜 합니다!,5,23.08.05.,라보에이치,,,,,,1.0,
계속 사용중인데 자극없이 순해서 괜찮습니다.,5,23.07.12.,라보에이치,,,,1.0,,,
배송이 빨라서 좋습니다,5,23.07.15.,라보에이치,,,,,1.0,,
"친구가 샘플줘서 써보고 너무 만족해서 구매했습니다. 저는 건조한 곱슬머리에요. 머리가 풀풀 날리는 편이지맘, 두피쪽 볼륨은 없는 사람입니다ㅠㅠ 이 샴푸쓰고 (드라이도 신경써서 한 것도 있지만)볼륨살구요~ 이 샴푸를 산 가장 큰 이유는... 제가 머리에 각질이 생기는게 고민이라 구매했는데, 너무 만족해요.",5,23.06.04.,라보에이치,,,,1.0,,,
좋아요 확실히 유명한 이유가 있네요 머리 덜빠지고 숱도 생긴거 같아요 근데 전에는 머리 트러블이 안났는데 두피 여드름이 하나씩 생기네요 ㅠㅠ,5,23.07.03.,라보에이치,,,,0.0,,1.0,
비듬은 많이 사라지고 쿨링감이 있네요 원체 모바일이 두꺼운편이라 효과는 잘모르겠어요,5,23.07.03.,라보에이치,,,,1.0,,1.0,
"두피 여드름이 자주났었는데, 잘맞는 샴푸를 찾았습니다!!!",5,23.06.17.,라보에이치,,,,1.0,,,
처음에 사용했을때 냄새가 좀 이상했는데 이젠 익숙해져서 괜찮아요.사용량에 비해 거품도 많이 나요,5,23.05.16.,라보에이치,,1.0,,,,,
"자극없이 순하고, 두피 트러블 없이 잘 사용중입니다.",5,23.06.23.,라보에이치,,,,1.0,,,
"원래 두피가 지성인데 임신하고 넘 심해져서 요걸로 써봤어요 뻣뻣하거나 자극적이지도 않으면서 비듬, 가려움도 많이 잡아주네요 거기다 탈모방지까지 된다니 만족합니다",5,23.05.30.,라보에이치,,,,1.0,,1.0,
두피트러블에 좋다하야 구매해썽요,5,23.05.18.,라보에이치,,,,1.0,,,
오래 쓰는 제품입니다. 성분이 순해서 트러블이 생기지 않아 좋습니다.,5,23.05.06.,라보에이치,,,,1.0,,,
배송 빠르고 무난하고 좋아요 가격 빼고 괜찮은것 같아요,5,23.04.14.,라보에이치,0.0,,,,1.0,,
아주 만족하고 시원합니다. 비듬도 덜생기고,5,23.05.05.,라보에이치,,,,1.0,,,
처음에는 사용하고 비듬이 올라오길래 나랑 안맞는 샴푸인가 .. 생각하다가 다른 거 새로 사기 귀찮아서 계속 썼거든요? 근데 정수리가 꽤나 촘촘해져서 만족합니다 비듬이나 머리 가려움 있던 것도 한 일주일 정도 사용하고 머리가 적응하니까 없어졌어요 굿,5,23.05.07.,라보에이치,,,,1.0,,,
라보에이치 이용한 후 와 기존 케xxx 이용했을때를 비교해보면 확실히 라보에이치가 덜 빠지긴 하는것 같습니다! 가격이 조금 비싸서 걱정이었는데 할인할때 잘 구매한것 같네요.,5,23.04.16.,라보에이치,0.0,,,,,1.0,
비듬이 사라졌다가 환절기가 되니 또 기승이네요 ㅠㅠ 샴푸만으로는 해결 불가..,5,23.04.26.,라보에이치,,,,0.0,,,
"지성, 민감성 두피인데 트러블 없이 사용감 좋아요! 소량으로 애벌샴푸 하고 한번 더 샴푸하고 있어요.",5,23.04.16.,라보에이치,,,,1.0,,,
가격대비 넘좋아요 탈모인데  안심하고 잘씁니다  가격이 싸니까 아닌가 하고 타사제품 구매해서 비고 써봤는데  가격대비 타사제품보다 훨신 좋아요 감사합니다 쭉쓸께요,5,23.04.24.,라보에이치,1.0,,,,,1.0,
항상 믿고 구매하는 라보에이치 샴푸입니다 네이버 숏클립에서 가격도 저렴하게 구매했어요,5,23.04.04.,라보에이치,1.0,,,,,,
남편이 두피에 뭐가나고가렵다고해서 상품평을보고 구매했는데 쓰고나서는 손이 머리로 안가니 일단 합격이라고합니다,5,23.04.20.,라보에이치,,,,1.0,,,
두피 가려움이 심했는데 이거 쓰고 많이 괜찮아졌어요 재구매하려고요,5,23.04.26.,라보에이치,,,,1.0,,,
두피각질이 심하게 벗겨져서 구매했습니다 세정력이 강한거같아서 좀 걱정했는데 두피가 아프고 그러지는 않아서 만족합니다 트리트먼트 안해도 많이 엉키지않아서 괜찮은거같아요,5,23.03.13.,라보에이치,,,,1.0,,,1.0
좋은가격에사서 잘쓰고있어요,5,23.04.20.,라보에이치,1.0,,,,,,
세정력 너무 좋고 트러블 안나서 좋아요 다른 샴푸 쓰다가도 기본템으로 무조건 쟁입니다 이번 세일때 싸게사서 너무 조아요~ 앞으로도 자주 이용할 무덤템~,5,23.02.26.,라보에이치,1.0,,,1.0,,,
각질제거하는거 샀다가 샘플로 샴푸써보고 좋아서 샴푸 정품 샀어요. 효과 있으면 좋겠어요.ㅎㅎ,5,23.03.12.,라보에이치,,,,1.0,,,
가격대비 괜찮은거 같아요,5,23.03.23.,라보에이치,1.0,,,,,,
사은품 증정행사와 가격할인을 해서 구매했습니다.,5,23.03.08.,라보에이치,1.0,,,,,,
이거 사용하고 두피각질도 덜하고 기름기도 덜하고 순해서 또 구입하네요ㅋ,5,23.02.21.,라보에이치,,1.0,,1.0,,,
쓰고 나면 머리가 개운하네요 그전에 쓰전 샴푸는 쓰고 나면 머리가 간지럽거나 뾰루지 올라왔는데 이건 괜찮은거 같아요!,5,23.01.25.,라보에이치,,,,1.0,,1.0,
"사용한지 얼마 안 돼서 탈모에 좋은지는 모르겠으나, 제 두피에는 샴푸가 맞아서 가렵지 않아요",5,23.01.19.,라보에이치,,,,1.0,,,
좋아요 비듬없고 거품풍성합니다,5,23.01.16.,라보에이치,,1.0,,1.0,,,
두피가 개운한것 같은데 뾰루지가 하나씩 나네요ㅠ,5,22.12.12.,라보에이치,,,,0.0,,1.0,
탈모보다 각질제거를 위해 구매했습니다. 이틀 정도 써봤는데 아직까진 각질이 눈이띄진 않습니다. 두피 가려움도 없구요. 멘톨향?이 굉장히 세니 호불호가 갈릴듯 해요.,5,22.12.13.,라보에이치,,,,1.0,,,
가격대비 전반적으로 만족합니다. 촉촉하게 마무리되서 좋아요,5,22.11.23.,라보에이치,1.0,,,,,,
샴푸 후 항상 가려움에 시달렸는데 이제품은 가렵지 않아서 완전 정착했습니다.,5,22.11.30.,라보에이치,,,,1.0,,,
한통은 잘사용했는데 재구매해서 사용하니 두피에 다시 트러블이 나는거같아요..,5,22.12.10.,라보에이치,,,,0.0,,,
너무좋은데요???  삼푸바꿨다가 뾰루지나고 난리였는데 쓰던거 중단하고 이걸로 바꿨는데 두피컨디션 넘좋아졌어요 굿입니다,5,22.10.31.,라보에이치,,,,1.0,,,
엄마께서 간지럽다시네요ㅠ 긁으셔서 피딱지도 지고ㅜ 울엄마껜 안맞나봐요 ㅠ,5,22.10.30.,라보에이치,,,,0.0,,,
