content,score,date,option
평소 닥터그루터 사용자로써이번엔 힘없는 모발용으로 바꿔봤어요탈모증상완화용으로 효과 봤으니까이번에도 믿고 꾸준히 사용 해보려구요효과 본 샴퓨 방법 ㅡ 1펌프만 해도 풍성한거품머리부터  먼저  샴퓨해서 풍성한거품  있는상태에서샤워를 합니다 샤워후 머리 헹굼 해줘요,5,22.04.26.,닥터그루트: 힘없는 모발용 샴푸 400ml x 2개
"닥터그루트꺼 쓰고 머리 묶을때 잡는 모발양이 달라졌어요 .., 가격이 정말 가슴쓰라리지만 여자는 머리카락 잃으면 다 잃는거라고 하잖아요..? 유명하다는 탈모브렌드 샴푸 다 써봤지만 닥터그루트가 최고인듯 합니다.. 가격만 안올라가길 바래요",5,22.09.29.,
엄마집에서 써보고 괜찮아서 구매했는데 저는 지성두피라 하루에 한번은 무조건 감아야되거든요 근데 요 제품으로 사용하면 머리감은지 이틀이 지나도 냄새도 덜 나고 유분기도 덜해서 앞으로는 닥터그루트꺼만 쓸려고요 비싸도ㅠ,5,21.12.22.,
배송 빠르고 유통기한도 길어요 ~25년 8월까지입니다~아직 사용전이라 세정력과 탈모증상이 좋아지는지는 모르겠어요~모근이 머리카락을 꽉꽉 잡고있었음 좋겠어요~ 샘플로주신 마이크로바이옴도 유통기한이 길고 사이즈도 길어요~만족합니다,5,22.09.21.,
정수리가 너무 푹 죽어서 고민입니다. 거품 잘 안나는 샴푸나 느낌이 무거운 샴푸쓰면 여지없이 푹 죽어요 ㅠ엄마가 꽤 오랫동안 사용중인 샴푸인데 추천해주시길래 하나만 구입해봤어요.거품 엄청 풍성하고 덜 죽는것 같아 일단은 만족해요. 좀 더 사용해봐야겠어요~,5,22.07.24.,
앞번엔 2개 사용하고 이번엔 3개 탈모가 많이 진행된 상황에서 사용해봤는데 지금은 진정된 상태이고 샴푸할시 머리카락이 확실이 덜빠짐개인적으로는 지성샴푸보단 힘없는 모발샴푸가더 좋음 ㅎㅎㅎ포장상태 최고임 사장님 수고하시고 대박나세요,5,23.07.22.,
"상품은 만족해요.그런데 상품 포장이나 배송에 좀 더 신경을 써 주시면 좋겠어요. 상품사이즈에 너무 딱 맞는, 어쩌면 좀 작은 상자를 사용하셨는지 상자가 파손되어져 왔네요. 살짝 여유가 있었다면 어지간한 충격에 파손은 안됐을 거 같아 아쉽네요.",5,22.01.17.,닥터그루트: 힘없는모발용 샴푸 400ml x 1개
예전부터 쓰다가 다시 돌아왔어요~ 일반 샴퓨들 사용할때랑 확실히 빠지는건 좀 적어요. 향은 호불호가 있을꺼에요  그리고 샴퓨만 하면 머릿결이 좀 뻑뻑합니다.전 그냥 샴푸만 쓰는것에 익숙해서 괜찮은데 트리트먼트를 해야 부드러워집니다.,5,22.07.09.,
친구추천으로 사용해 밧는데 전 우선 머리 감기전에 빗질 살짝하고 머리를 감아요 그러면 빠지는게 좀 덜 하드라구요 거기다 요 제품을 써주니 전보다 빠지는게 확실히 덜 하드라구요 예전에 쓰던 샴푸가 아직 남아잇는데도 닥터그루터만 썻더니 효과는 좀 밧어요 대신 트리트먼트는 기존사용하던 제품 사용햇습니다. 샴푸 재구매 해서 아들 딸 하고 같이 사용하려고 합니다. 마음에 쏙 들어요,5,21.11.02.,
"머릿결이 빠지는 거 때매 다른제품 사용하다 닥터그루트 사용하고 있는데 넘 맘에 들어용^^ 처음에 사용시 냄새가 한방냄새여서 ""헉"" 할 수 있지만 사용하다보면 적응되서 거부감 없이 잘 사용할 수 있습니다:) 거품도 잘 나고 세정력도 좋은편 같아여~^^앞으로도 쭈~욱 사용할께여😉",5,22.11.19.,
그루트 샴푸가 탈모에 좋다고 해서 엄마에게 추천받고 N통째 쓰고 있어요. 올리브영 세일 기간이나 마트 행사보다 네이버스토어에서 가장 저렴한 걸로 구매하는 게 훨씬 싸네요. 트리트먼트를 사용하지 않으면 머릿결이 다소 뻣뻣해질 수 있어요. 그 외에 탈모증상 완화는 잘 모르겠지만 무향에 거품이 많아 그럭저럭 만족합니다.,5,22.04.12.,선택: 탈모증상완화 힘없는모발용샴푸
미리숱이 자꾸만 빠지고 힘이 없어지는것 같아서 이 제품으로 구입을 하였습니다.무엇보다 업체 사장님께서 빠른 배송을 해 주셔서 감사드립니다.제품 좋은점은 다들 아시겠지만며칠 사용하지 않은 기간이라 탈모증상에 좋은지는 잘 모르겠고 좋은  제품 잘 사용하겠습니다.,5,22.10.08.,
아주 만족 합니다~. 넘 좋아지는거 보고 딸내미도 같이 사용중 이예요!  딸냄 역시 인정 함머리결도 좋아지고 잔머리가 송송 나와여!눈으로 보이니깐 ….!!!  탈모이신분 추천 드려요!  꾸준히 쓰다보면 좋은 결과 보실거라 생각 해요~~~!!!,5,22.12.17.,
마트에서 사서 한번 써보고 좋네~ 라고는 생각했어요 근데 다른 샘플들이 좀 있어서 그거 먼저 쓰려고 했는데 신랑이 이거 다시 사달라고.. 이게 좋다고 하네요 ㅋㅋ 그래서 냉큼 다시 샀어요 ㅎㅎ 감을땐 참 머리가 엄청 뻑뻑해지는데 머리 말릴때보면 부들부들 합니다!그리고 여기 배송이..... 너무 빨라요... ㅋㅋ,5,21.11.16.,
더 써보고 리뷰 남길까 하다가  그냥남깁니다~며칠썼는데요 거품잘나고요  머리감고 하루되면 가려운데 닥터샴푸는 가렵지않네요 그리고 머리카락이 볼륨감이 확실히 살아나요 그리고 샴푸쓰고나면 손바닥이 미끌거리는거 싫은데 이 닥터샴푸는 안그래서 좋아요,5,21.02.04.,선택/단일옵션
오래전에 사용했었던거라 다시 찾게되네요.  그동안 타제품광고에 속아서 다른제품 해매다가 예전기억나서주문했네요. 그때도 효과좋다고 생각했거든요.택배박스 개봉하다가 깜짝놀랐어요. 제가 주문한게 아닌 제품이 있길래. 내가 혹시 잘못주문한건가? 생각했는데 사은품이였네요. 예상치못한 서프라이즈라 너무 좋았어요. 많이 파시고 번창하세요.,5,22.05.19.,
배송알림문자 없이 도착 ㅜㅜ포장은 대체로만족판매처의 착오로 상품혼선 차질은 있었으나 고객관리나 성실대응에 감사드립니다일시적 탈모효과 기대 마시고 모발 케어상품인만큼 장기사용으로 탈모 유지관리엔 도움 판단됩니다모발관리 고민분들께 적극 추천합니다차후 재구매하겠습니다번창하시고 감사드려요,5,23.02.24.,옵션: 힘없는 샴푸 400ml
오빠가 쓰는 샴부 살때되서 구매했어요.아는형님에서도 그렇고 검색해봐도 김희철 광고 샴푸가 좋다고 해서 여러 탈모 샴푸 후보끝에 선택했네요.본품에 이어 정성스러운 샘플 아주 좋아요.효과 있으면 몇개 쟁여놓으러 오겠습니다.,5,23.08.07.,
남성 탈모에는 최고입니다. 다 써 봤지만 이 만한 탈모 샴푸 없는 것 같아요. 지성용 샴푸는 모발이 찰랑 거리고 힘없어지므로 여성에게 적합하고 힘 없는 모발용이 남자에게 최고입니다. 둘 다 있으면 2대1 비율로 쓰는 것도 괜찮을 것 같아요,5,22.02.12.,
힘없고 가늘어진 탈모가 진행되고 있는 60대 남편이 애용하는 샴푸입니다. 그저 탈모증상완화 정도로만 기대하고 꾸준히 재구매하고 있습니다.화요일 배송 도착할 거라 했는데 월욜에 도착했네요.유통기한은 2024.08.09까지 입니다.,5,21.09.14.,
"남편이 두피에 각질이 많이 일어나는 편임. 스트레스 받으면 더 심하게 일어남. 어깨에 비듬이 항상 떨어져서 스트레스를 많이 받는편인데 딱 한번 쓰고 두피각질 사라졌다고 신기해 하는 중. 레알 좋네요.. 저랑 남편 둘다 감탄중입니다. 한동안 좋은 샴푸, 트리트먼트 찾아서 이것저것 많이 샀는데, 이제 정착해도 될듯함 :)",5,22.01.06.,
"저는 이 제품만 씁니다. 자기한테 맞는 제품을 찾는게 중요한거 같습니다. 저는 머리 가늘고 탈모가 있어요. 원래 기름끼는 많이 없지만, 거품이 없는 제품은 샴프한거 같지가 않아요. 적당한 세정력과 탈모에 좋다는 성분 믿고 구매중.",5,22.12.12.,선택: 힘없는모발용샴푸 400ml
"N차 재구매 중입니다. 쓰던 것을 다 써서 제때에 주문을 했어야 하는데, 일주일 늦게 주문했고, 그 사이 다른 제품을 쓰고 있었는데 머리칼에 힘이 없어지고, 머리카락도 더 빠지는거 깉고, 머리결에 윤이 없어져서 이 제품의 위력? 다시한번 느꼈습니다. 아마도 계속 이 제품만 쓸것 같아요.",5,23.01.15.,닥터그루트: 손상모발용 샴푸 400ml x 1개
이거진짜 신기하네요 ㅋㅋㅋ 저 자주 쓰는 볼륨샴푸 있는데 엄청 뻑뻑하거든요 대신 진짜 개운하고 .. 좋은데 다만.. 너무너무너무너무 뻑뻑해서 린스 필수.. 근데 그 볼륨샴푸를 쓰면 꼭 머리가 엄청 빠져요.. 근데 머리가 지금 허리까지 오기도 하고.. 머리위로 잔털도 엄청 올라오는 시기라.. 털갈이를 하는건지 모르겄지만.. 그러다가 아빠가 이거 쓰시는데 몰래(?) 두세번 써봤는데 확실히 덜 빠져요 진짜 신기함 ㅋㅋㅋ 아빠 대신 제 후기라서 이상하긴 한데 저는 아빠한테 계속 이거 추천할듯..,5,21.05.04.,
작은샘플로만난 닥트그루트딱한번썼지만 제머리칼의 변화를 느꼈고이제 닥터그루트에 정착했습니다박스포장이 넘허술한거땜에별하나 빼려다 말았습니다뿅뿅이 한가락넣지않은 맨몸으로 닥트그루트가 상자안에 들은모습에 놀랐습니다이점만 신경쓰주셨으면 합니딘,5,23.03.14.,
부모님께서 연세가 있으시지만 탈모 이야기를하셔서 사드렸습니다만 제가 사용하지않으니 효과는 잘모르겠고어찌된 영ㅈ문인지는  모르겠지만 택배가 1주일걸렸네요오겠지하고 기다렸는데 좀 늦긴했지만 제품에 특이사항은 없네요,5,20.10.21.,one color;free ◈126338903◈[2개]
오~~ 닥터 그루트 종류별로 써보고 있는대 이범애 새로운걸 샀는대 사은품이 말도 못하내여 ㄱㅅㄱㅅ 합니다. 스트래수 만 어뵤으면 확싱히 오래 사용하면 머리가 덜빠지는거 같습니다 머리를감고 수건으로 첨에 닸고보면 거위 없다시피 하내여 ㅋㅋ  참고로 덕터 그루트험피나 타사에서 반갈아가면서 사서 쓰고 있습니다.,5,23.02.17.,
엄마가 늘 쓰시는 제품입니다 유통기한이 길어서 좋아요,5,23.01.06.,닥터그루트: 힘없는모발용 샴푸 400ml x 1개
보시는 양 그대로에요 아주 좋아요 자라나라 머리머리 자라나라 머리머리 아주조아요 빽빽한 머리 고수할거에요보시는 양 그대로에요 아주 좋아요 자라나라 머리머리 자라나라 머리머리 아주조아요 빽빽한 머리 고수할거에요보시는 양 그대로에요 아주 좋아요 자라나라 머리머리 자라나라 머리머리 아주조아요 빽빽한 머리 고수할거에요보시는 양 그대로에요 아주 좋아요 자라나라 머리머리 자라나라 머리머리 아주조아요 빽빽한 머리 고수할거에요보시는 양 그대로에요 아주 좋아요 자라나라 머리머리 자라나라 머리머리 아주조아요 빽빽한 머리 고수할거에요보시는 양 그대로에요 아주 좋아요 자라나라 머리머리 자라나라 머리머리 아주조아요 빽빽한 머리 고수할거에요보시는 양 그대로에요 아주 좋아요 자라나라 머리머리 자라나라 머리머리 아주조아요 빽빽한 머리 고수할거에요,5,22.02.20.,
닥터그루트 2번째 구매입니다모발이 가늘고 힘이 없어서 사용중인데만족합니다. 아직 새로바뀐 제품은 사용전이지만괜찮아 보입니다!,5,23.06.05.,닥터그루트: 힘없는 모발용 샴푸 400ml x 1개
아주좋아요 많이파세요 사은품 트리트먼트도 감사합니다,5,21.04.29.,
제품의 품질이 너무 좋아요!! 감사히 잘 쓰겠습니다~배송도 만족해요,5,22.02.16.,
마음에 들어요 세정력 좋고 향도 좋습니다.,5,21.01.28.,
좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요,5,21.10.31.,
유통기한 넉넉해요~ 가격이 좀 있긴하지만 한번써보니 괜찮아서 계속 써요~,5,22.03.13.,
지인 추천으로 구매해요안전포장 잘도착했어요유통기한 넉넉하네요,5,23.03.21.,
포장도 꼼꼼하고 싸게 잘 산듯. 좋아요,5,21.11.27.,
"배송 생각보다 빠르게 잘 왔습니다.포장도 안전히 잘 포장되어 왔고, 유통기한도 넉넉합니다~",5,23.03.17.,
항상 만족하고 사용하는 제품입니다. 감사합니다.,5,22.03.31.,
조아요조아요조아요조아요조아오조아요조아요조아요조아요조아오,5,23.05.03.,
빠른 배송 감사합니다.제품 아주 잘 받았고꼼꼼한 포장 감사합니다.수고하세요.,5,23.02.21.,힘없는 모발용 샴푸 400ml: 400ml(200ml x 2개입)
우선 배송이 빨라서 좋았어요. 그리고 기존 탈모예방샴푸보다 개인적으로는 더 순한 것 같은 느낌이 드네요. 만족합니다. 거품이 잘 나서 세정력도 좋아요.,5,22.04.15.,
좋아요 좋아요 좋아요 좋아요 좋아요,5,22.10.24.,
잘받았습니다 너무좋아요 엄마가 탈모가있으신데 한번주문해봤는데 너무좋아요 저렴히 잘 구입한것같아요 감사합니다,5,21.10.19.,선택: 트리트먼트180MLx2개(세트용)
저한테 딱 맞는 샴푸에요ㅠ이거아닌다른걸 사용해봤는데ㅜ머리카락에ㅠ힘이없어요 ㅠㅠ 뿌리볼륨도안살아요 ㅠㅠ그래서 구매해요…다쓰면 또구매해죵 ㅎ감사합니다,5,23.01.12.,
닥터그루트가 두피랑 탈모예방에 좋대서 샀는데기본 가격이 있어서 부담스럽던 차에브랜드 특가 쿠폰 받아서 저렴하게 구매했어요머그도 잘 쓰겠습니다,5,23.03.12.,
"아직 사용전이지만, 사용후기가 좋아서 구매했어요. 실사용전이지만 배송부터 만족했는데요. 비닐 뽁뽁이 대신 종이 충전재로 제품을 포장해 주셔서 환경을 위한 측면에서 높은 점수를 드리고 싶네요.",5,21.09.16.,
탈모가 시잔된듯하여 사용중입니다유통기한도 넉넉하고 파손없이 배송되어 왔네요,5,22.01.13.,
배송비포함해도 집근처 마트보다 개당 삼사천원 싸네요. 머릿결이 좋아졌어요.,5,21.12.19.,닥터그루트: 지성두피용 샴푸 400ml x 1개
써보니 좋은거 같아요 아직 오래 사용한건 아니긴 한데 사용해보고 효과있으면 재구매하려 합니다 ㅎㅎ,5,22.10.15.,
향기 좋고 머리결도 아주 부드러워 졌네요.다음에 재구매 할께요.,5,23.07.22.,닥터그루트: 힘없는 모발용 샴푸 400ml x 2개
향도 좋고 탈모에 도움된다고하여 꾸준히 사용중이에요,5,21.10.21.,
예전에 쓰던 닥터그루트..좀 싼마이 탈모샴푸를 쓰다가  두피에 트러블이 생기고 반나절이면 두피 유분이 올라와서 다시 닥터그루트로 돌아왔습니다~,5,23.03.21.,
원래 쓰던 제품인데 저렴하게 구매했어요,5,22.11.24.,
이제 모발 관리해야죠... 거품도 잘나고 좋아지길 빌어야죠 계속 쓸 예정입니다,5,22.05.10.,
배송도 괜찮고 상품도 좋습니다.,5,22.01.31.,
불면증으로 머리가 많이 빠지고 힘이 없어 닥터그루트를 하루 써 봤는데 힘이 느껴지네요 ㅋㅋㅋ  컵도 사은품으로 오고 너무 좋네요,5,23.03.08.,
신랑이 효과있는지 몇년째 재구매이네요,5,22.10.03.,
머리 자라는것좀 보세요.풍성합니다. 탈모인들 힘내세요.비탈모인들은 예방잘하세요.,5,22.02.27.,
머리카락이 힘이 없어지는 신랑님 사드렸네요~이런저런 샴푸는 다 써봐도 효과도 없고닥터그루트는 효과가 있을지 주문했어요~샴푸를 바꿔서 그런지 각질이 좀 생기는데꾸준히 사용해봐야 알겠지만 효과좀 있기를..,5,21.01.11.,
늘 사용하던 제품인데 저렴하게 구입했네요. 가늘어지고 빠지는게 이전이랑 달라 계속 쓰다가 다른 제품으로 한번 넘어가니 빠지는 양이 늘었어요. 역시나 삼푸는 닥터인가 봅니다. 배송도 빠르고 아주만족!,5,22.10.31.,
거품이 풍부해요향은 좋은향은 아니구 나쁘지도 않아요! 한방냄새랑 보통샴푸향기가 섞인 냄새.. 남이 맡앗을때 탈모샴푸라고는 모를거같네요최고 단점은 샴푸치고 가격이 너무나 비싸다는것ㅠㅠ,5,22.07.10.,
